"(G10010) Gridded Monthly Sea Ice Extent and Concentration, 1850 Onward, Version 2  - Daily Ice Area by Region in Square Kilometers on the 15th of each month",,,,,,,,,,,,,,,,,
YYYYDDD,Northern_Hemisphere,Beaufort_Sea,Chukchi_Sea,East_Siberian_Sea,Laptev_Sea,Kara_Sea,Barents_Sea,Greenland_Sea,Baffin_Bay_Gulf_of_St._Lawrence,Canadian_Archipelago,Hudson_Bay,Central_Arctic,Bering_Sea,Baltic_Sea,Sea_of_Okhotsk,Yellow_Sea,Cook_Inlet
1993074,15326529,1045410.21,946491.65,1074245.56,880681.24,929926.36,823340.89,634382.96,1969623.63,843347.02,1261629.71,3188658.57,682732.78,52445.54,993547.29,0,0
1993105,14613350.17,1059744.7,957723.15,1082264.43,876155,920784.24,856740.5,585520.93,1673350.23,846924.15,1258566.73,3187080.26,554989.26,38217.14,715223.88,0,0
1993135,12762034.96,1049487.3,934676.9,1065694.33,875559.33,919459.29,654679.83,581474.78,1159879.44,833537.27,1186225.89,3200978.58,175380.5,6038.99,118896.93,0,0
1993166,10638117.25,845420.35,733962.39,995435.54,815097.48,745955.19,414598.52,528379.67,764083.11,723254.29,875596.34,3196268.77,0,0,0,0,0
1993196,8481604.68,722626.39,535970.33,744881.73,752606.91,472748.63,277638.08,419160.75,443094.58,726763.75,200471.46,3185576.48,0,0,0,0,0
1993227,6218830.08,650231.12,343450.09,403610.25,489891.73,194794.8,114826.29,211267.79,131080.73,485358.82,78163.84,3116091.64,0,0,0,0,0
1993258,5826210.46,598173.48,230573.14,318343.65,419470.77,154818.51,130362.99,285203.15,62773.81,489017.15,5036.73,3132371.49,0,0,0,0,0
1993288,8591205.98,755540.76,517353.87,1040415.15,883171.66,672844.52,284852.17,409287.76,110265.08,731392,20789.73,3165227.69,0,0,0,0,0
1993319,11097622.06,1045983.74,731554.11,1081527.43,887403.92,888806.75,497804.15,441433.09,761174.73,856085.14,754746.31,3136876.58,14164.45,0,0,0,0
1993349,12923003.65,1046938.09,949751.38,1085260.24,885662.18,914394.1,536048.81,531766.95,973079.04,860392.63,1245585.8,3174380.94,345467.88,12699.15,361510.87,0,0
1994015,14288205.33,1057896.86,940552.74,1079476.48,876641.52,925436.13,767082.37,578325.84,1324696.24,847695.68,1258093.25,3178614.67,593639.55,83834.11,776155.63,0,0
1994046,15088367.86,1054332.26,940859.32,1083197.19,883922.67,925361.94,826457.58,573531.41,1886735.8,853038.72,1257766.94,3173132.26,585369.06,218936.97,825435.92,0,0
1994074,15110314.54,1052939.25,955094.39,1084097.85,886567.22,926033.37,803904.58,591514.59,1771097.27,847490.01,1259367.3,3192122.46,758882.63,143742.72,837398.6,0,0
1994105,14257522.96,1060422.4,953627.25,1080560.72,882054.18,931881.28,817770.77,554740.71,1393028.21,857041.45,1248424.57,3178245.36,714080.24,98559.58,487021.96,0,0
1994135,12968637.77,1049070.81,947181.59,1081126.7,886994.34,898726.97,751173.9,542137.71,997514,852400.2,1167091.4,3197777.15,371572.36,20800.25,205004.78,0,0
1994166,11375610.92,1012955.58,872661.5,1043597.41,854817.1,884709.74,399903.93,466143.81,706739.55,781654.79,1024021.7,3190200.88,33738.54,0,104400.81,0,0
1994196,9177455.97,994247.23,786763.4,1039798.19,687388.26,639355.5,146516.72,363204.11,325347,715156.19,419649.09,3059964.67,0,0,0,0,0
1994227,6634077.83,758369.14,480098.38,769397.96,410477.13,248487.2,35064.81,231112.99,51297.23,504474.84,67314.12,3077919.73,0,0,0,0,0
1994258,6696037.06,815063.34,593326.07,824595.09,412255.33,124377.35,11835.74,265848.16,34372.57,517758.95,9328.52,3087210.36,0,0,0,0,0
1994288,8362379.61,991376.38,771539.75,1056926.9,610400.99,196347.54,124249.02,456834.63,190527.11,735627.46,56570.36,3164432.91,7481.62,0,0,0,0
1994319,10894753.7,1053281.62,951676.14,1078491.61,881338.03,905946.19,534962.88,579167.97,553344.17,846667.5,160842.92,3187441.13,104339.24,0,57188.68,0,0
1994349,12903100.4,1057080.72,957822.39,1083983.01,882441.09,918709.17,573092.05,537966.28,852211.58,855073.93,1190095.75,3189537.41,504696.54,0,300326.19,0,0
1995015,14096873.25,1058657.7,953525.93,1083695.86,889731.42,925625.67,626597.45,554694.88,1290181.78,852692.18,1253181.99,3182091.97,662662.88,22704.64,740763.33,0,0
1995046,14700106.88,1045201.3,944223.14,1072897.54,876587.59,907421.94,669103.41,632808.61,1546011.15,852642.25,1259845.5,3201350.55,701453.89,61723.68,928770.71,0,0
1995074,14649274.87,1060316.69,954168.63,1083570.4,880766,908894.9,478900.99,614273.45,1664543.35,851251.84,1255173.16,3180497.08,832605.91,38995.28,845251.59,0,0
1995105,13727280.09,1061535.7,956973.57,1075787.41,887590.69,813733.05,367009.58,642825.61,1342169.55,856058.32,1247003.63,3166160.5,666481.48,18948.77,624937.94,0,0
1995135,12515172.12,994218.62,948808.52,1078609.4,879100.85,866928.58,459052.1,681143.63,929629.31,845883.25,1190921.97,3204961.35,234136.95,0,201713.96,0,0
1995166,10347070.94,911081.82,841667.27,1042992.85,690994.38,634470.74,268288.42,551166.09,615579.6,720013.03,879794.83,3190956.3,0,0,0,0,0
1995196,7984265.2,710151.68,646435.93,951545.78,514169.34,272023.88,98314.7,357136.12,341469.91,694893.08,261783.78,3136275.41,0,0,0,0,0
1995227,5839004.43,600461.11,512388.33,592475.87,150123.53,34776.68,27410.15,293449.36,45129.56,462308.11,65202.56,3055213.58,0,0,0,0,0
1995258,5753159.02,684867.22,522039.54,470440.69,46083.98,8838.49,19131.34,294998.77,45478.64,536862.59,4820.18,3119532.64,0,0,0,0,0
1995288,7329601.21,799600.43,501452.95,802519.34,542055.99,233144.63,13131.85,387510.3,170017.65,754257.28,39955.7,3085894.08,0,0,0,0,0
1995319,10236691.66,1049105.52,634310.99,1060937.48,882985.53,838270.6,432962.66,512833.85,475234.92,849042.75,281753.86,3174237.16,44950.75,0,0,0,0
1995349,12497463.26,1059576.37,944685.52,1073190.87,888182.79,878646.89,618670.13,587135.73,838008.48,855939.39,1215190.26,3188077.18,268661.76,9047.69,72384.6,0,0
1996015,13613009.9,1060108.57,952644.03,1079009.63,889411.51,917370,727494.9,613080.52,1123205.84,852643.75,1250187.13,3191049.22,506862.08,93068.37,356808.76,0,0
1996046,14668628.79,1052375.88,951143.19,1066700.18,888479.41,926819.84,897127.83,684285.68,1522189.79,844650.99,1260931.46,3190065.06,542968.49,204582.86,636247.12,0,0
1996075,14635755.67,1054622.9,948850.9,1080478.17,886643.04,908487.32,702133.78,614149.99,1482585.2,854302.6,1254009.62,3166968.45,527069.95,177236.25,978155.84,0,0
1996106,13692007.59,1059664.62,949240.78,1073746.43,873736.73,929544.32,784589.76,698756.03,1129724.79,852511.96,1254658.63,3195739.35,396264.83,121789.73,371974.02,0,0
1996136,12512639.47,1050608.09,904277.3,1075316.45,878710.15,922958.2,677192.31,694987.98,919652.18,858687.64,1155753.93,3181994.6,83751.97,22132.02,86551.06,0,0
1996167,11257237.25,1013964.68,746150.96,1075315.74,879809.67,882964.13,413155.25,506580.09,787108.41,818458.13,965702.71,3167961.88,0,0,0,0,0
1996197,9302966.39,917555.95,588706.65,1039392.4,814868.59,670470.9,200296.41,307614.41,532746.49,700157.32,362365.06,3168726.61,0,0,0,0,0
1996228,7520638.29,816554.3,480410.06,982957.82,668392,436237.91,49731.86,102254.82,244354.44,589288.26,85097.24,3065295.3,0,0,0,0,0
1996259,7217036.85,934732.02,458896.88,896839.91,744351.58,383370.45,6578.73,89861.33,130195.31,573900.37,33087.82,2965156.86,0,0,0,0,0
1996289,8872187.97,1049651.77,596700.68,1047577.31,862188.65,532469.77,93492.27,315757.32,434933.04,761795.99,71823.86,3105733.04,0,0,0,0,0
1996320,9760839.56,1043990.33,591798.41,1065299.54,888442.28,647301.36,206007.41,416783.23,655159.51,846905.7,282347.91,3111731.3,5008.29,0,0,0,0
1996350,12448520.69,1060037.88,952620.24,1065584.99,889475.74,905585.67,515196.3,716009.21,772689.04,848487.87,999574.49,3190868.03,300287.7,21620.3,210417.62,0,0
1997015,13801233.94,1055683.71,950057.22,1078537.77,887252.69,930855.97,745085.7,874724.42,930922.93,843735.23,1250818.5,3184074.92,432687.43,73359.02,562433.86,0,0
1997046,15211891.73,1055230.8,948504.59,1073310.41,888932.52,932134.47,990043.94,917647.28,1447759.92,846084.06,1252141.83,3205513.04,640110.49,104665.69,909526.7,0,0
1997074,14954979.42,1054853.04,956989.21,1084080.29,885648.52,909368.84,784567.29,841346.05,1533164.55,849898.46,1254536.05,3199891.87,688044.48,75227.72,837298.1,0,0
1997105,14018390.64,1052402.49,948652.64,1070873.82,877419.78,927523.93,1044553.35,668344.34,1275031.05,851663.66,1256043.64,3190276.16,494745.03,51756.89,309038.25,0,0
1997135,12500933.73,1030869.2,896816.6,1084548.1,882766.23,840007.08,667308.73,666146.51,945859.32,847251.66,1203442.99,3183367.81,143499.98,29898.04,79085.88,0,0
1997166,10705281.5,873980.9,773721.01,1051881.45,800935.88,716939.28,383756.51,533151.75,710122.96,799757.76,865542.68,3195425.73,0,0,0,0,0
1997196,8451528.18,830605.45,564961.06,955021.85,661456.68,403948.11,204273.7,418276.37,296107.19,735896.87,214354.35,3166560.95,0,0,0,0,0
1997227,6552986.34,697600.87,426425.47,747149.57,400668.01,149715.1,56321.24,239082.34,74504.62,576047.25,53222.9,3132184.69,0,0,0,0,0
1997258,6329287.94,655874.83,343129.56,731753.6,404963.63,88827.13,25859.04,266515.34,63173.36,606149.98,31886.85,3111089.03,0,0,0,0,0
1997288,7876395.6,860305.29,370919.25,1037125.83,792169.59,180785.21,107233.85,344591.66,249318.12,724950.04,93355.42,3115575.74,0,0,0,0,0
1997319,10370469.33,1035293.77,519345.85,1073552.63,891000.46,871467.83,491640.71,558869.46,581360.32,845012.32,296155.02,3182286.63,9726.5,0,14692.25,0,0
1997349,12643036.18,1059875.73,955702.53,1082824.32,888085.1,915538.71,580237.33,638917.74,761614.65,858515.05,1165436.38,3160116.11,339850.2,16265.68,219994.34,0,0
1998015,14309640.78,1061209.92,955109.9,1079133.61,889130.71,927238.76,831184.52,793198.65,1132351.41,863627.67,1248997.63,3168056.32,654166.56,62623.65,643546.51,0,0
1998046,15293904.17,1058803.24,951644.83,1079773.66,888974.32,933705.13,965402.43,705336.66,1397482.33,852495.69,1251717.84,3183597.53,894624.82,92847.18,1036955.79,0,285.83
1998074,15144896.55,1058391.88,955310.59,1082756.21,887876.34,927333.57,1088730.68,694178.94,1312293.69,850310.08,1250402.93,3184247.89,680234.31,130221.43,1042316.21,0,0
1998105,14340964.17,1047816.83,955425.01,1083588.96,888629.82,919227.52,1120056.43,706021.23,1109409.39,844086.18,1244808.53,3196330.87,493429.6,76874.37,655194.5,0,0
1998135,12956564.05,1019791.97,954678.59,1084737.84,890528.86,923892.34,1016168.72,568512.84,934456.46,801011.94,1088100.06,3172545.38,274876.26,20526.01,206671.19,0,0
1998166,10577637.29,744093.14,895939.43,1027938.82,763537.67,862493.59,602364.4,529255.39,571702.74,647300.96,641183.87,3210591.03,26052.75,0,55117.9,0,0
1998196,8449390.96,566835.37,682650.73,1000680.54,705413.61,683089.35,269157.65,404567.32,263240.23,618037.66,146849.25,3108803.65,0,0,0,0,0
1998227,6446223.61,442896.2,386106.18,855109.29,519596.59,351070.37,81359.36,237579.85,48287.73,386194.69,54617.19,3083344.49,0,0,0,0,0
1998258,5795481.71,449222.84,276954.05,736841.04,367204.13,267194.25,74229.68,272227.55,39779.11,207307.9,0,3103391.6,1064.61,0,0,0,0
1998288,7925132.86,562418.22,296922.4,1019460.98,885863.43,826764.57,164707.04,372999.67,104368.14,566046.11,0,3125517.35,0,0,0,0,0
1998319,10185974.29,1014944.55,588186.33,1053766.47,884087.9,926353.13,667323.78,426851.07,485644.74,844204.71,127208.8,3137981.96,7339.4,0,22016.5,0,0
1998349,12290417.74,1052319.1,956712.37,1080322.88,889893.1,921780.96,620299.59,499127.83,707865.5,859051.95,599059.84,3153774.78,419826.79,47195.27,483122.18,0,0
1999015,14173262.02,1048717.32,953838.4,1078816.01,882356.23,930299.62,871753.71,545675.34,1201784.99,857745.63,1251374.22,3168421.01,613003.86,96655.03,672755.06,0,0
1999046,14947672.88,1053389.1,957141.94,1082938.68,885178.86,925690.32,904113.14,578141.19,1377083.74,858704.22,1259078.35,3172943.92,745253.58,119809.78,1027571.33,0,324.81
1999074,14966550.63,1060609.66,955814.46,1082269.91,888245.76,930510.1,877472.91,520694.33,1316899.83,850907.5,1259422.58,3173883.03,795414.21,139680.78,1114226.9,0,433.08
1999105,14682114.91,1060318.48,957082.61,1079762.48,881382.67,921435.7,1043660.85,574792.24,1095193.01,861112.79,1226540.29,3197829.91,839508,57634.02,885796.26,0,0
1999135,13115543.98,1029028.77,950602.73,1081928.2,886155.36,915768.76,921725.52,493063.88,977567.29,840009.99,1107188.43,3173926.66,417481.89,19805.55,301225.36,0,0
1999166,11005298.69,974279.81,874966.7,1081077.54,773116.6,873842.34,586054.67,394956,702599.81,798434.37,610511.81,3189630.93,61484.13,0,84278.39,0,0
1999196,8746321.8,916189.41,669440.58,982335.27,580150.46,799737.21,183505.77,252977.84,334588.06,707275.13,166977.58,3153080.87,0,0,0,0,0
1999227,6208599.61,562421.22,315197.13,666581.73,268369.74,415686.83,74648.94,216833.69,75297.37,499304.8,85643.6,3028548.97,0,0,0,0,0
1999258,5456871.44,605857.42,260172,647431.86,143910.34,103015.01,54394.76,220024.29,52030.83,395143.01,21187.82,2953641.13,0,0,0,0,0
1999288,8464048.37,967816.27,446300.24,1018256.7,885087.37,723902.95,126930.05,327611.8,108663.79,738482.9,37988.2,3082942.5,0,0,0,0,0
1999319,10701253.61,1060481.9,897526.06,1080812.06,891345.67,910983.58,390704.18,420294.14,634515.05,851399.19,293965.41,3129475.45,139688.6,0,0,0,0
1999349,12221449.24,1061637.39,955932.74,1084465.46,889609.38,902965.23,472434.56,500397.63,828674.79,856757.56,802593.42,3170972.11,546552.59,0,148390.77,0,0
2000015,13673336.52,1051957.9,948320.42,1078923.28,890109.62,927816.82,556947.88,522842.25,1118905.36,854775.06,1255129.52,3124812.02,832967.07,44584.93,464537.34,0,420.09
2000046,14536640.72,1060813.92,957341.76,1085459.11,884561.07,912794.79,550565.82,560573.12,1483775.18,849138.63,1252231.1,3179583.87,584144.04,71078.33,1104517.68,0,0
2000075,14648562.63,1057549.26,942306.21,1079055.19,888158.58,926849.75,576791.33,568400.97,1426635.03,845593.91,1252012,3164983.93,615887.05,81389.3,1222884.51,0,0
2000106,13859094.93,1060229.53,953172.33,1083611.65,881841.45,927995.1,666083.68,626335.06,1100787.11,851624.26,1242255.78,3208374.25,559528.53,51713.6,645477,0,0
2000136,12547001.83,1059975.4,951371.17,1076829.32,877946.36,921922.06,493992.38,588623.67,950417.35,850480.95,1152276.64,3202969.52,298380.61,15248.39,106503.04,0,0
2000167,10721590.51,957255.82,866688.11,998135.11,705113.71,811250.45,280701.4,527663.8,641233.34,777539.84,866344.53,3188050.9,58341.3,0,43206.61,0,0
2000197,8567874.56,1003059.48,686772.98,844893.4,605667.32,443556.21,138958.95,370518.94,237895.54,769268.17,345061.23,3122158.71,0,0,0,0,0
2000228,6367245.38,741228.29,502267.15,722254.19,312393.84,207743.99,15186.76,210190.76,53675.64,476661.4,52797.07,3072781.34,0,0,0,0,0
2000259,5767044.74,691199.11,380094.87,657524.08,187367.4,121254.49,9186.35,147129.05,46037.41,456933.34,11559.6,3058696.73,0,0,0,0,0
2000289,8150904.7,970674.16,608715.89,1054259.15,859076.65,324667.92,19477.73,300903.09,113868.14,754142.2,25460.19,3119595.94,0,0,0,0,0
2000320,9921486.89,1058487.82,784697.29,1083169.19,883575.17,746606.71,129347.81,437133.1,469374.8,858248.75,307517.12,3116881.1,1638.22,0,44744.2,0,0
2000350,12207407.79,1054383.02,927624.28,1081090.74,884684.44,906826.12,394286.27,543663.11,715143.64,852755.28,1174532.06,3153609.19,114437.29,0,404308.71,0,0
2001015,13705607.5,1059310.03,951924.64,1081988.2,886184.63,883276.01,500611.98,704325.25,1045199.86,854389.16,1257047.01,3158849.12,466581.84,26697.56,829156.61,0,0
2001046,14891546.18,1058640.7,949911.91,1083897.36,887915.25,914538.85,604043.74,728236.69,1436621.94,856319.12,1259071.47,3141934.02,437741.9,73217.94,1459391.01,0,0
2001074,15307781.71,1061218.1,946112.72,1070716.92,878879.36,929026.43,826259.16,792149.25,1325162.77,861185.31,1254779.55,3190404.9,570300.18,99581.06,1501940.4,0,0
2001105,14431202.01,1060980.18,957392.45,1074599.07,884099.51,932212.14,807643.1,753777.88,1157706.3,858790.06,1243431.48,3206104.74,542924.25,69471.72,882003.52,0,0
2001135,12909429.9,1054045.18,935859.67,1078890.92,888686.23,918373.37,577268.49,649524.07,966716.39,850109.35,1165311.88,3180125.18,252838.33,0,391615.23,0,0
2001166,10533999.93,992708.38,817084.53,1069010.23,863444.84,738221.53,258068.51,509466.11,637372.52,751266.17,637541.75,3173578.09,11151.42,0,75021.57,0,0
2001196,8357778.44,1004600.66,613947.76,930165.18,786538.04,462262.41,42172.49,297583.25,259181.3,729841.86,162160.93,3069265.51,0,0,0,0,0
2001227,6569965.33,821915.88,464418.04,740536.55,543526.22,206209.26,12576.32,116255.42,33158.42,537884.67,70091.69,3023329.24,0,0,0,0,0
2001258,5960876.08,617157.81,400098.64,733381.48,601764.09,89756.95,6420.63,50764.4,46384.4,483638.71,15337.98,2916108.68,0,0,0,0,0
2001288,7860287.86,986987.54,681508.46,1073947.2,876752.9,214832.7,22604.85,201503.15,86391.51,692055.86,27960.46,2995681.58,0,0,0,0,0
2001319,10549081.84,1050253.86,949259.73,1082316.41,881171.84,841944.08,387772.36,415102.97,445090.26,854965.71,256218.26,3158455.65,207229.52,0,19235.59,0,0
2001349,11980345.78,1061181.62,955056.37,1078732.42,880835.36,773365.79,364654.69,463713.36,796421.91,861888.54,955874.08,3159480.35,418198.01,0,210878.36,0,0
2002015,13781237.43,1055809.87,955711.02,1082928.09,881477.91,928618.05,560586.78,631633.93,948154.29,854427.1,1254096.28,3156455.6,699151.05,27872.05,744249.82,0,0
2002046,14971676.85,1058219.78,947948.18,1084462.85,882458.56,929364.36,754159.1,667527.92,1366966.62,848283.97,1260927.35,3143501.78,881236.84,84146.39,1061147.36,0,0
2002074,15000810.16,1055599.41,956036.87,1073017.12,889358.96,926933.08,796044.96,716847.94,1392436.37,843852.75,1256086.57,3190605.85,623558.94,101283.46,1179085.55,0,0
2002105,13772449.74,1052496.16,945367.76,1082011.78,887093.67,931215.92,705170.8,588295.35,1169797.96,855831.74,1243806.39,3191195.36,412541.67,47688.3,659872.59,0,0
2002135,12571314.84,1045750.09,929988.38,1063620.22,883123.37,920515.01,629856.17,586751.75,912708.79,857853.06,1204374.64,3207357.17,169204.08,0,160146.54,0,0
2002166,10430292.44,984660.83,707602.65,913124.27,734055.44,881166.21,366036.67,388664.9,573098.4,761601.93,905350.44,3189570.13,18219.83,0,7077.08,0,0
2002196,8304116.74,911885.58,565932.6,812296.54,664174.78,648084.2,92336.59,189056.41,234993.68,780249.72,302857.1,3102187.22,0,0,0,0,0
2002227,5809829.77,735689.13,321295.04,409427.56,252344.72,229609.51,48304.86,72806.98,38918.65,537340.03,60362.19,3103665.49,0,0,0,0,0
2002258,5283450.63,456160.26,242686.94,480179.86,245410.67,143598.47,23966.49,45014.82,42325.16,488624.98,24489.98,3090927.4,0,0,0,0,0
2002288,7868063.71,935053.77,384798.25,686648.93,859227.81,693520.21,167187.25,172135.9,59881.11,728446.42,33385.14,3147713.33,0,0,0,0,0
2002319,10020296.7,1039076.25,730444.07,1081474.95,888665.73,844156.12,483944.66,355469.45,266611.7,856480.46,301299.64,3161130.45,11477.62,0,0,0,0
2002349,12272038.21,1035911.94,919527.16,1083787.24,885748.05,925389.95,588499.14,471993.51,702487.31,856093.56,1211532.39,3156721.99,142932.29,80772.27,210576.46,0,0
2003015,14001999.11,1050709.93,950542.02,1083348.83,890787.17,928540.88,877276.09,548295.31,984802.48,848906.57,1241438.56,3175025.42,439796.24,126964.03,855500.64,0,0
2003046,14853244.32,1052874.23,949864.61,1079339.75,890958.12,925966.72,860197.09,476727.81,1411856.29,848672.97,1261456.02,3163333.55,600938.22,197689.03,1133238.45,0,0
2003074,14991320.64,1060878.08,954439.02,1083155.97,874828.41,922852.15,869631.57,594494.71,1489188.09,854465.02,1259593.57,3179453.69,619770.56,156937.41,1071370.99,0,0
2003105,13953464.63,1051399.75,947872.47,1077271.53,888975.54,921876.11,814627.18,529532.44,1226757.97,849028.38,1246517.03,3195863.17,390843.81,110792.24,702044.03,0,0
2003135,12402230.54,1046484.44,901202.4,1075328.67,875574.77,913121.99,717845.05,543904.69,911094.26,846221.57,1174811.92,3193162.06,86998.62,3607.3,112807.87,0,0
2003166,10678052.23,975173.87,699583,1033947.33,752300.53,890383.83,505517.77,441057.27,481544.64,820016.66,844517.78,3210968.01,22975.95,0,0,0,0
2003196,8460752.75,859524.34,521588.18,899698.74,575687.83,722127.04,271819.74,271112.07,186345.21,767318.18,205622.77,3179844.37,0,0,0,0,0
2003227,6033169.24,637984.4,280183.78,366577.04,336510.79,498522.82,95800.28,55075.4,23996.68,596392.27,39289.01,3102772.49,0,0,0,0,0
2003258,5608762.6,525728.99,261653.9,335438.98,317108.92,354708.37,82316,36888.39,28528.71,521779.67,20144.38,3124400.7,0,0,0,0,0
2003288,7405837.08,858845.97,395908.28,673447.21,660190.15,450106.12,149234.23,292942.97,68577.57,701278.76,16896.56,3138343.66,0,0,0,0,0
2003319,9789708.7,1052393.18,661640.03,1076469.9,882796.82,826699.35,410431.35,361381.22,432663.17,846225.72,81435.5,3156995.73,513.11,0,0,0,0
2003349,12304130.93,1043192.64,938269.36,1081957.43,882421.93,910896.99,685618.2,527831.69,714234.9,863017.41,959623.88,3185292.45,239567.4,0,272142.36,0,0
2004015,13764140.48,1058391.45,947222.12,1076120.87,883922.61,931141.47,821271.94,533987.77,985158.55,854639.97,1254257.45,3192289.21,414531.1,72283.23,738857.14,0,0
2004046,14595565.11,1053344.54,940751.43,1082064.15,888483.25,932381.13,878869.9,682497.34,1169096.36,854201.27,1253667.17,3181557.28,580026.62,119163,979198.29,0,0
2004075,14518104.82,1056079.96,954028.08,1080561.71,886083.69,930806.35,762400.73,641871.22,1248631.52,853961.62,1256383.06,3200688.29,603578.81,109112.21,933851.98,0,0
2004106,13309008.28,1048377.53,944359.53,1084530.71,890708.06,931486.16,705561.92,522611.62,1024639.38,847522.67,1235924.89,3165522.98,420956.91,54946.91,431793.41,0,0
2004136,12056361.01,1057112.6,905787.92,1084628.83,890986.84,900226.86,598392.24,438455.19,791902.08,861943.22,1175870.53,3140095.23,111340.24,0,99553.62,0,0
2004167,10625475.23,947517.23,756798.65,999113.59,867676.3,822335.69,327314.73,377671.43,559831.75,811300.61,946123.22,3158575.22,19621.61,0,31530.24,0,0
2004197,8506688.95,868298.02,605759.68,933367.36,809355.15,397573.72,139831.81,239548.11,273327.25,771289.89,405373.88,3062899.15,0,0,0,0,0
2004228,6171448.69,633020.15,242553.76,536591.05,613662.07,221153.68,20978.56,95324.36,51670.57,619939.05,111797.33,3024692.51,0,0,0,0,0
2004259,5661449.59,651412.84,236598.94,403139.76,472442.95,144271.17,10647.19,87769.03,30241.84,594401.61,25535.66,3004924.99,0,0,0,0,0
2004289,7616811.06,905353.46,307196.53,861629.16,868501.17,437985.09,48542.88,273520.52,47868.5,764879.57,49507.99,3051763.87,0,0,0,0,0
2004320,10124115.93,1048918.36,644979.51,1066239.82,886889.62,815122.2,297726.72,342623.11,588142.16,852918.22,349841.95,3151556.23,61477.41,0,17615.01,0,0
2004350,12328666.05,1061751.29,953470.88,1078695.71,886229.66,918005.87,448638.26,423601.47,765542.64,858359.47,1200626.08,3161978.34,287114.37,0,284586.41,0,0
2005015,13308025.87,1059242.98,951235.72,1084838.07,887528.32,923251.07,552614.47,479773.63,1111607.65,851367.07,1222042.68,3192666.57,400192.88,37582.38,554018.72,0,0
2005046,14083580.68,1058982.39,955508.2,1083152.57,882904.14,883600.32,517313.86,543761.02,1376277.79,854840.94,1252489.03,3161565.54,571500.2,73963.36,867460.58,0,0
2005074,14296223.42,1057099.61,955596.56,1080482.78,882357.07,930567.86,729635.76,659487.45,1180431.79,860560.05,1249446.78,3187162.26,532125.1,170988.2,819967.09,0,0
2005105,13626912.23,1058473.55,958137.05,1081304.96,876497.81,920336.84,755614.36,571488.53,1039360.63,852838.11,1229303.97,3188427.46,594123.46,46902.36,454037.54,0,0
2005135,12405945,1046717.7,932447.61,1075181,876221.8,908641.29,548891.65,526305.85,871629.92,848734.47,1184711.74,3169905.12,196806.67,23063.28,196621.31,0,0
2005166,10260443.71,904359.04,759883.04,959357.84,669556.22,760333.96,278459.61,470189.17,585781.04,792722.08,797536.82,3194400.24,29228.15,0,58570.89,0,0
2005196,7778833.7,833814.02,596149.88,856550.11,570531.4,363312.49,55906.76,274922,240707.82,730718.98,133023,3123136.22,0,0,0,0,0
2005227,5370194.99,701554.83,269966.2,343026.84,234562.01,53690.89,11316.63,166385.1,26147.72,537348.72,30386.15,2995744.29,0,0,0,0,0
2005258,5131719.34,739566.54,284326.01,282197.86,109785.42,2902.24,6916.95,212685.49,27026.89,510021.72,25519.16,2930708.74,0,0,0,0,0
2005288,6575521.75,862350.17,298480.63,305616.25,547137.69,118899.45,66340.91,379075.71,103574.65,757260.39,33795.5,3102925.46,0,0,0,0,0
2005319,9824759.72,1057047.29,633558.19,1076959.62,888780.1,706282.28,273398.64,436577.08,498712.81,846543.14,150640.96,3165787.19,90409.44,0,0,0,0
2005349,11943728.72,1059663.52,954978.62,1084074.82,885328.95,812342.77,325938.32,531685.81,682888.35,852517.03,1042945.99,3166251.21,433358.03,4107.06,107582.63,0,0
2006015,13035453.08,1061013.45,958359.29,1083643.01,887970.33,880545.04,308674.87,527729.32,1021817.16,860441.87,1245556.13,3025470.89,682455.27,45483.81,446227.05,0,0
2006046,13909757.98,1055348.87,949688.07,1079423.78,889896.2,897540.82,527581.05,518327.23,1177210,853391.53,1253142.74,3165322.57,627330.66,123691.24,791721.99,0,0
2006074,13966435.87,1053843.33,947029.51,1075108.59,886053.5,918995.58,597675.6,575628,1098259.31,857305.06,1254605.87,3187562.25,572627.22,197758.95,743919.48,0,0
2006105,13402078.1,1058405.13,956357.81,1084409.02,890397.43,922428.92,479897.08,563536.21,1015520.44,851401.94,1241889.2,3109558.56,626371.57,97115.96,504726.52,0,0
2006135,11848647.8,1055345.08,942323.4,1076328.06,887171.08,880999.7,211624.58,485667.63,797172.12,842523.56,1087064.68,3118320.09,330073.63,3227.29,130743.9,0,0
2006166,10026894.13,1034577.12,861257.15,999662.42,719077.18,714949.71,94274.34,457542.53,501922.48,784663.72,653258.72,3132569.82,37581.32,0,35492.01,0,0
2006196,7681203.43,967315.54,659710.05,831542.77,536179.62,307252.49,21877.54,321504.7,175869.83,695468.48,124652.12,3039766,0,0,0,0,0
2006227,5674868.03,729952.13,423501.69,547389.63,227159.36,81927.22,5048.26,153439.17,28570.34,436755.02,26462.35,3014597.27,0,0,0,0,0
2006258,5240300.98,608450.95,260458.69,293138.18,234405.81,140683.09,5031.21,157502.38,32126.63,399614.73,21983.72,3086840.66,0,0,0,0,0
2006288,7162237.47,695886.9,405973.28,745776.03,655458.54,385349.95,130803.89,327579.33,53540.44,569278.7,31111.44,3161413.38,0,0,0,0,0
2006319,9458121.19,1046989.98,631535.56,1081392.34,888648.98,852595.33,161409.12,436377.71,298337.77,849085.49,77582.64,3120664.25,13436.44,0,0,0,0
