"(G10010) Gridded Monthly Sea Ice Extent and Concentration, 1850 Onward, Version 2 - Daily Ice Extent by Region in Square Kilometers on the 15th of each month",,,,,,,,,,,,,,,,,
YYYYDDD,Northern_Hemisphere,Beaufort_Sea,Chukchi_Sea,East_Siberian_Sea,Laptev_Sea,Kara_Sea,Barents_Sea,Greenland_Sea,Baffin_Bay_Gulf_of_St._Lawrence,Canadian_Archipelago,Hudson_Bay,Central_Arctic,Bering_Sea,Baltic_Sea,Sea_of_Okhotsk,Yellow_Sea,Cook_Inlet
1981105,15454157.61,1061907.23,958779.67,1085864.77,892614.79,937165.12,1203559.08,845891.83,1251820.64,867128.1,1267354.07,3216316.32,487859.41,178929.48,1198901.5,0,0
1981135,14503798.87,1061907.23,958779.67,1085864.77,892614.79,937165.12,1234250.95,949315.32,1194978.14,867128.1,1267354.07,3216316.32,336767.8,152162.96,349128.03,0,0
1981166,12986928.25,1061907.23,873402.33,1085864.77,891306.49,937165.12,971683.87,821752.74,864479.95,852182.78,1252259.53,3216316.32,49112.31,0,109429.21,0,0
1981196,11287252.86,1042480.38,812252.02,1085864.77,843611.51,937165.12,491555.26,697945.72,471221.39,834524.71,854250.05,3216316.32,0,0,0,0,0
1981227,8581857.38,781812.93,699248.03,873562.27,615257.61,665094.84,161868.66,522960.72,113110.91,788908.92,145457.44,3214509.46,0,0,0,0,0
1981258,7817866.95,805878.86,656135.53,821390.05,509049.37,527015.28,73878.39,362936.51,65453.99,759999.1,46467.77,3189596.5,0,0,0,0,0
1981288,9361197.59,964319.16,740203.28,1085864.77,892614.79,718260.29,144657.75,594702.47,105957.99,820651.19,86005.69,3207894.61,0,0,0,0,0
1981319,11491995.58,1060326.34,958498.33,1085864.77,892614.79,895663.6,415239.05,765353.65,701166.84,867128.1,463544.64,3216316.32,170213.55,0,0,0,0
1981349,14168264.47,1061907.23,958779.67,1085864.77,892614.79,935110.12,966558.62,1025869.46,919058.12,867128.1,1205321.87,3216316.32,530070.22,171889.8,331709.78,0,0
1982015,15781786.71,1061907.23,958779.67,1085864.77,892614.79,937165.12,1144216.43,1178930.43,1366074.92,867128.1,1267354.07,3216316.32,685564.15,198565.65,920806.37,0,433.08
1982046,16444046,1061907.23,958779.67,1085864.77,892614.79,937165.12,1121836.34,1067055.69,1861802.88,867128.1,1267354.07,3216316.32,688338.28,205775.09,1211608.95,0,433.08
1982074,16518519.63,1061907.23,958779.67,1085864.77,892614.79,937165.12,1112953.13,957249,1847148.42,867128.1,1267354.07,3216316.32,662435.63,204109.7,1446994.99,0,433.08
1982105,16093088.91,1061907.23,958779.67,1085864.77,892614.79,937165.12,1173487,1031626.64,1572953.75,867128.1,1267354.07,3216316.32,703490.6,194297.93,1129604.22,0,433.08
1982135,14688576.69,1061907.23,958779.67,1085864.77,892614.79,937165.12,1031696.97,856993.93,1410812.84,867128.1,1267354.07,3215032.35,492094.03,106883.55,504183.67,0,0
1982166,13249332.23,1042779.16,919074.47,1085864.77,892614.79,937165.12,953213.38,754217.86,1135700.97,867128.1,1266274.51,3216316.32,63884,0,115033.18,0,0
1982196,11406009.14,907752.74,747696.64,1085864.77,890449.15,916833.12,592354.37,695215.86,624039.07,865711.74,863709.77,3216316.32,0,0,0,0,0
1982227,9031697.95,885019.54,659278.33,1082766.39,768989.12,433541.42,247219.32,405913.09,204575.76,832625.02,303872.87,3207831.5,0,0,0,0,0
1982258,7666656.95,718992.24,555961.38,839447.77,507067.74,270784.68,226098.92,409640.36,84975.52,796395.69,40910.74,3216316.32,0,0,0,0,0
1982288,9969099.23,990528.4,725560.44,1085864.77,892614.79,770191.01,464346.64,508362.27,340278.58,833741.31,141229.11,3216316.32,0,0,0,0,0
1982319,12412672.8,1061907.23,932486.33,1085864.77,892614.79,937165.12,757837.28,706210.07,869428.07,867128.1,865364.61,3216316.32,107546.45,0,112738.06,0,0
1982349,14282966.82,1061907.23,958779.67,1085864.77,892614.79,937165.12,816137.84,825582.98,1368866.61,867128.1,1267354.07,3216316.32,382624.54,0,602559.18,0,0
1983015,15616962.59,1061907.23,958779.67,1085864.77,892614.79,937165.12,789341.96,853975.24,1839086.37,867128.1,1267354.07,3216316.32,722324.65,126680.57,997925.04,0,433.08
1983046,16502352.53,1061907.23,958779.67,1085864.77,892614.79,937165.12,847468.24,960548.52,1994310.41,867128.1,1267354.07,3216316.32,829263.94,167261.18,1415871.49,0,433.08
1983074,16842420.78,1061907.23,958779.67,1085864.77,892614.79,937165.12,852805.87,1107862.38,2037225.36,867128.1,1267354.07,3216316.32,948920.64,202519.11,1405458.67,0,433.08
1983105,15919353.26,1061907.23,958779.67,1085864.77,892614.79,937165.12,914038.26,818158.41,1981335.13,867128.1,1267354.07,3216316.32,779507.84,171104.99,968012.94,0,0
1983135,14147918.67,1061907.23,958779.67,1085864.77,892614.79,937165.12,833185.36,732433.13,1623044.39,867128.1,1267354.07,3216316.32,384124.7,66255.85,221679.57,0,0
1983166,12753268.79,1060418.5,957542.29,1085864.77,890603.37,937165.12,572766.74,660479.54,1090352.69,867128.1,1267354.07,3216316.32,14401.39,0,132810.3,0,0
1983196,11544959.12,1017797.6,884888.48,1085864.77,882152.46,911530.31,249061.78,551629.61,803518.92,867128.1,1078235.05,3213086.46,0,0,0,0,0
1983227,8692503.21,952782.68,720768.17,1042578.56,447302.25,546307.76,62984.49,353141.62,325613.52,815963.64,244205.91,3180789,0,0,0,0,0
1983258,8038393.74,1012882.07,752662.79,869276.13,409399.9,195949.03,25233.52,349494.12,208362.53,812544.46,233662.86,3168860.73,0,0,0,0,0
1983288,9807025.15,1061907.23,842115.79,1085864.77,892614.79,659036.98,67586.99,462149.1,399115.62,867128.1,242259.25,3165667.98,61512.95,0,0,0,0
1983319,11918379.39,1061907.23,958779.67,1085864.77,892614.79,922433.4,627627.47,637525.5,852486.18,867128.1,592267.25,3214750.98,204928.45,0,0,0,0
1983349,13868253.1,1061907.23,958779.67,1085864.77,892614.79,937165.12,854404.7,754804.5,1202734.45,867128.1,1266885.43,3216316.32,340254.88,131619.38,297708.15,0,0
1984015,14984310.08,1061907.23,958779.67,1085864.77,892614.79,937165.12,743327.14,675664.05,1980777.32,867128.1,1267354.07,3216316.32,387055.6,157451.57,752838.72,0,0
1984046,15970179.46,1061907.23,958779.67,1085864.77,892614.79,936503.42,764970.81,703627.36,2213861.18,867128.1,1267354.07,3216316.32,907262.19,197196.9,896293.97,0,433.08
1984075,16403829.02,1061907.23,958779.67,1085864.77,892614.79,937165.12,909884.27,859902.19,2105168.64,867128.1,1267354.07,3216316.32,985480.39,224393.17,1031371.59,0,433.08
1984106,15776843.15,1061907.23,958779.67,1085864.77,892614.79,937165.12,1011896.8,695738.2,1774249.65,867128.1,1267354.07,3214122.27,950507.85,223321.19,836127.83,0,0
1984136,14330964.13,1061907.23,958779.67,1085864.77,892614.79,937165.12,774287.62,736465.96,1629101.45,867128.1,1262416.92,3209549.15,565689.9,139558.93,210368.9,0,0
1984167,12664233.35,1061907.23,922346.13,1085864.77,892614.79,937165.12,575028.12,689294.02,1082385.74,865919.64,1205050.28,3216316.32,52597.61,0,77677.98,0,0
1984197,10924507.71,1051042.3,818053.18,1085864.77,890718.91,734452.71,102401.56,610402.09,715772.33,866038.24,843891.35,3205804.68,0,0,0,0,0
1984228,8949192.79,1032038.63,633207.83,1061418.88,823314.72,504896.32,30525.15,326321.9,197101.41,838942.02,365684.64,3135675.67,0,0,0,0,0
1984259,7377874.84,974565.36,534504.82,890486.06,455817.68,211789.67,0,318486.78,64812.87,759106.1,75164.38,3093075.5,0,0,0,0,0
1984289,8827337.93,1054515.92,622907.69,1085358.97,892614.79,488199.22,108371.05,386111.5,128273.01,832705.82,118712.24,3109502.12,0,0,0,0,0
1984320,11457227.89,1061907.23,861285.21,1085864.77,892614.79,926232.8,394028.46,491301.53,641465.97,867128.1,871950.04,3172927.14,91213.04,0,99243.2,0,0
1984350,13534245.11,1061907.23,958779.67,1085864.77,892614.79,937165.12,623841.85,578659.61,1225409.98,867128.1,1267354.07,3167915.33,322831.34,0,544707.64,0,0
1985015,15250253.46,1061907.23,958779.67,1085864.77,892614.79,937165.12,809954.8,690206.5,1752964.01,867128.1,1267354.07,3190485.15,491988.8,186727.48,1057047.37,0,0
1985046,16115576.98,1061907.23,958779.67,1085864.77,892614.79,937165.12,1039958.71,856108.19,1810519.26,867128.1,1267354.07,3193238.46,532543.61,439136.5,1173192.89,0,0
1985074,16765737.4,1061907.23,958779.67,1085864.77,892614.79,937165.12,954028.51,948152.95,1999217.97,867128.1,1267354.07,3215412.89,781965.17,401063.35,1395017.21,0,0
1985105,15997421.78,1061907.23,958779.67,1085864.77,892614.79,937165.12,1092375.94,994529.67,1686191.98,867128.1,1267354.07,3216316.32,881942.88,221362.73,833389.84,0,433.08
1985135,14527717.48,1061907.23,958779.67,1085864.77,892614.79,937165.12,916160.03,794244.56,1444179.17,867128.1,1267354.07,3216316.32,563288.63,0,522649.41,0,0
1985166,12868873.81,1061907.23,958779.67,1085864.77,881056.74,905995.96,742614.84,660014.08,1023973.19,866322.46,1234636.69,3215363.61,131174.18,0,101104.79,0,0
1985196,10884603.09,1051733.61,875980.86,1085864.77,881781.4,831794.36,311502.07,497093.99,422633.01,864611.07,849349.36,3212193,0,0,0,0,0
1985227,7972375.21,1039997.58,680952.64,1076882.92,627031.8,187279.87,43896.41,204309.02,65184.62,813808.8,145717.06,3087248.89,0,0,0,0,0
1985258,7393692.3,994471.29,625477.98,1055371.64,491536.29,78858.82,29604.44,130810.17,49427.74,785385.19,79313.66,3073369.49,0,0,0,0,0
1985288,8732270.15,1061907.23,750322.1,1085864.77,892614.79,188696.04,69661.35,388902.46,125755.02,864827.29,104984.46,3198669.02,0,0,0,0,0
1985319,11602064.1,1061907.23,958779.67,1085864.77,892614.79,827933.6,514625.38,514216.34,667454.86,867128.1,875387.71,3215826.66,120259.38,0,0,0,0
1985349,13505870.4,1061907.23,958779.67,1085864.77,892614.79,937165.12,799044.61,898043.45,854028.85,867128.1,1260700.46,3211527.77,197015.48,154208.03,327776.46,0,0
1986015,15426127.97,1061907.23,958779.67,1085864.77,892614.79,937165.12,935929.52,1004353.18,1488371.52,867128.1,1267354.07,3212266.07,616600.41,200686.87,897041.04,0,0
1986046,16453903.72,1061907.23,958779.67,1085864.77,892614.79,937165.12,1013954.99,980339.3,1747878.09,867128.1,1267354.07,3216316.32,603055.66,405665.54,1415814.48,0,0
1986074,16663049.24,1061907.23,958779.67,1085864.77,892614.79,937165.12,936717.66,925186.61,1848378.99,867128.1,1267354.07,3216316.32,914668.49,360916.1,1389985.71,0,0
1986105,15888622.83,1061907.23,958779.67,1085864.77,892614.79,937165.12,1116940.55,1110890.84,1531329.07,867128.1,1267354.07,3216316.32,658035.46,188669.72,995561.52,0,0
1986135,13893046.36,1061907.23,958779.67,1085864.77,892614.79,937165.12,938063.82,854936.29,1052365.49,867128.1,1267354.07,3216316.32,386091.79,143357.9,231035.39,0,0
1986166,12484227.11,1061907.23,833167.52,1084870.14,892614.79,937165.12,719611.2,655793.7,871403.11,866731.79,1235797.18,3216316.32,26418.59,0,82364.82,0,0
1986196,11139011.9,1061395.07,685693.67,1083729.73,884974.22,910901.95,346689.18,603243.24,642591.14,865292.68,838119.11,3216316.32,0,0,0,0,0
1986227,8518577.6,915827.3,513954.88,985454.74,664731.33,518828.79,84097.07,317634.48,305827.17,853142.44,180340.49,3178673.31,0,0,0,0,0
1986258,7969798.22,838192.02,467633.06,1003725.58,661413.74,534071.77,72493.57,251896.82,81477.07,801367,83346.57,3174115.42,0,0,0,0,0
1986288,9833179.54,1057534.84,753544.98,1085634.26,892614.79,725551.51,154497.68,402741.05,482129.21,835887.59,246591.93,3190679.38,5706.72,0,0,0,0
1986319,12088191.35,1061907.23,763469.86,1085864.77,892614.79,908358.61,472457.11,577879.91,858085.63,867128.1,1237825.98,3216316.32,16523.64,0,129693.8,0,0
1986349,13820451.08,1061907.23,958779.67,1085864.77,892614.79,937165.12,815420.86,579669.44,1405754.07,867128.1,1267354.07,3211064.66,307917.22,116962.34,312783.13,0,0
1987015,15378934.89,1061907.23,958779.67,1085864.77,892614.79,937165.12,842917.07,805257.58,1484401.69,867128.1,1267354.07,3204945.1,590404.45,368666.8,1011462.85,0,0
1987046,16560622.45,1061907.23,958779.67,1085864.77,892614.79,937165.12,1071305.04,978882.45,1784702.18,867128.1,1267354.07,3212659.92,721780.74,367453.58,1352959.19,0,0
1987074,16423560.86,1061907.23,958779.67,1085864.77,892614.79,937165.12,935901.78,997677.18,1770984.33,867128.1,1267354.07,3213255.38,741963.64,476901.74,1215997.45,0,0
1987105,16084810.82,1061907.23,958779.67,1085864.77,892614.79,937165.12,1188382.01,874242.54,1712909.82,867128.1,1267354.07,3215680.98,781092.73,283798.17,957825.23,0,0
1987135,14318445.44,1061907.23,958779.67,1085864.77,892614.79,937165.12,1057527.92,794598.09,1240362.92,867128.1,1267354.07,3210045.45,514621.55,127873.24,302536.9,0,0
1987166,12989122.56,1054320.83,938264.66,1085864.77,892614.79,937165.12,822044.58,742795.61,1083515.01,866731.79,1254953.97,3216316.32,94469.52,0,0,0,0
1987196,11196259.69,858774.66,802344.58,1085864.77,892614.79,918792.94,458048.23,506154.7,686998.7,866731.79,903552.63,3216316.32,0,0,0,0,0
1987227,8199680.75,713016.9,567528.22,821084.77,627883.23,482564.41,143591.12,462113.62,150704.16,806407.1,208405.3,3216316.32,0,0,0,0,0
1987258,7890325.25,822020.88,648744.66,943002.24,619484.74,203600.2,96450.65,400756.55,73941.57,734853.41,134956.95,3212447.8,0,0,0,0,0
1987288,9581905.41,859717.26,640469.91,1085864.77,892614.79,668175.84,334312.12,501193.99,351022.56,835097.81,197054.44,3216316.32,0,0,0,0,0
1987319,11796248.19,1061907.23,955553.64,1085864.77,892614.79,921887.18,615219.24,693653.46,740352.67,867128.1,582787.41,3216316.32,127681.43,0,35216.35,0,0
1987349,13010588.49,1061907.23,958779.67,1085864.77,892614.79,865695.51,642372.68,812899.42,860207.37,867128.1,1156421.17,3216316.32,412558.96,0,177756.9,0,0
1988015,15533263.38,1061907.23,958779.67,1085864.77,892614.79,937165.12,992845.65,1022147.13,1496110.85,867128.1,1267354.07,3216316.32,591221.08,116461.76,1027281.23,0,0
1988046,16108875.57,1061907.23,958779.67,1085864.77,892614.79,937165.12,953998.16,980110.48,1760375.18,867128.1,1267354.07,3216316.32,705795,136098.21,1283555.6,0,0
1988075,16553865.42,1061907.23,958779.67,1085864.77,892614.79,937165.12,991995.16,1162637.76,1664350.68,867128.1,1267354.07,3216316.32,859935.52,201879.02,1384708.23,0,0
1988106,15730308.96,1061907.23,958779.67,1085864.77,892614.79,937165.12,1056657.2,1129981.29,1385310.74,867128.1,1267354.07,3216316.32,877488.37,107963.75,885711.94,0,0
1988136,13958865.02,1061907.23,958779.67,1085864.77,892614.79,937165.12,942805.49,900113.59,1121842.23,867128.1,1267354.07,3216316.32,337449.79,80060.77,289397.47,0,0
1988167,12656623.05,1023237.81,952629.82,1085864.77,850236.45,917066.89,679584.04,821843.83,927768.02,841034.37,1200318.83,3213031.76,36717.83,0,107223.03,0,0
1988197,10473197.96,867378.22,822222.37,1085864.77,815310.38,808100.94,332999.83,531786.15,524385.91,810020.65,658746.82,3216316.32,0,0,0,0,0
1988228,8612038.6,920693.79,742390.02,954427.22,539885.89,407659.19,199286.64,407532.79,206971.61,809876.08,213374.97,3209874.8,0,0,0,0,0
1988259,8125325.99,915830.59,733699.47,850432.07,546639.28,379922.37,170046.29,366553.08,48560.28,755549.89,135366.86,3216316.32,6343.89,0,0,0,0
1988289,9939069.6,1021540.4,806374.18,1085864.77,892614.79,779552.3,484536.01,537609.2,103050.68,830666.76,179601.24,3216316.32,1277.36,0,0,0,0
1988320,11859280.49,1061907.23,958779.67,1085864.77,892614.79,937165.12,782731,700135.53,789765.92,867128.1,420322.42,3216316.32,146484.01,0,0,0,0
1988350,14243865.76,1061907.23,958779.67,1085637.47,892614.79,937165.12,925329.44,1090059.6,964945,867128.1,1249027.57,3216316.32,686199.67,133544.39,175145.77,0,0
1989015,15518369.86,1061907.23,958779.67,1085864.77,892614.79,937165.12,995096.42,1042757.91,1496516.04,867128.1,1267354.07,3216316.32,762445.86,115454.29,818903.66,0,0
1989046,16071942.49,1061907.23,958779.67,1085864.77,892614.79,937165.12,992340.23,1178411.22,1865319.94,867128.1,1267354.07,3216316.32,480777.91,136757.28,1131140.24,0,0
1989074,16013158.71,1061907.23,958779.67,1085864.77,892614.79,937165.12,884037.44,1061530.68,1927626.7,867128.1,1267354.07,3216316.32,598367.24,105555.9,1148845.07,0,0
1989105,14985760.74,1061907.23,958779.67,1085864.77,892614.79,937165.12,841592.44,846832.92,1757884.18,867128.1,1267354.07,3216316.32,443552.76,93086,715616.77,0,0
1989135,13228857.38,1061907.23,958779.67,1085864.77,892614.79,937165.12,596622.69,814674.46,1176122.05,867128.1,1265880.72,3211504.52,167268.99,47264.46,145994.2,0,0
1989166,12610592.65,1061907.23,852762.3,1085864.77,892614.79,927692.82,589800.94,852514.13,1057324.78,867128.1,1206600.89,3216316.32,0,0,0,0,0
1989196,10893817.14,1039348.27,698770.55,1044135.18,875068.71,765642.49,429131.03,759217.88,583853.22,832704.69,649563.19,3216316.32,0,0,0,0,0
1989227,8577657.8,924544.12,627198.84,707155.74,696254.3,569127.9,226536.72,457069.44,185252.47,731388.34,246160.26,3206904.05,0,0,0,0,0
1989258,7732179.89,803609.16,542665.67,467743.96,584259.01,521410.39,255864.24,415948.46,76944.55,744675.93,114239.74,3204753.18,0,0,0,0,0
1989288,9291478.36,931320.51,601231.46,1019385.95,892614.79,621619.73,293933.27,481410.79,240085.45,820862.83,208802.55,3180145.42,0,0,0,0,0
1989319,11322108.04,1061907.23,885523.2,1085864.77,892614.79,747798.43,493455.26,617422.34,786218.4,867128.1,504001.49,3197450.93,102212.33,0,80445.17,0,0
1989349,13921427.74,1061907.23,958779.67,1085864.77,892614.79,931600.49,834768.93,995053.81,957745.61,867128.1,1267354.07,3216316.32,376418.18,124064.72,351745.46,0,0
1990015,15307962.45,1061907.23,958779.67,1085864.77,892614.79,937165.12,913394.01,846221.17,1675528.74,867128.1,1267354.07,3191652.02,671873.95,124361.79,814051.4,0,0
1990046,16179025.98,1061907.23,958779.67,1085864.77,892614.79,937165.12,925665.04,833629.63,2024438.48,867128.1,1267354.07,3208661.44,795796.88,103884.38,1214907.41,0,0
1990074,16634168.59,1061907.23,958779.67,1085864.77,892614.79,937165.12,1009326.91,967310.98,2103042.99,867128.1,1267354.07,3216316.32,935902.95,81771.65,1242204.41,0,433.08
1990105,15194007.84,1061907.23,958779.67,1085864.77,892614.79,937165.12,789206.27,953141.65,1740259.51,867128.1,1267354.07,3216316.32,764723.8,68419.84,591061.09,0,0
1990135,13655278.52,1061907.23,958779.67,1030484.35,891510.7,925008.16,643419.72,815874.37,1373741.85,867128.1,1267354.07,3216316.32,390730.4,0,212957.97,0,0
1990166,12065364.66,1061907.23,881716.86,907144.12,801712.84,890576.27,446815.79,803232.33,1066370.13,865854.74,1123652.44,3216316.32,0,0,0,0,0
1990196,9904508.6,951283.93,711452.97,752003.4,733714.59,654184.43,193463.72,503002.77,586904.44,866916.95,735199.48,3216316.32,0,0,0,0,0
1990227,7469386.3,872791.67,447925.92,316560.45,374593.23,512306.66,115470.65,415145.05,89327.83,793346.47,317587.48,3214265.29,0,0,0,0,0
1990258,6799293.64,862642.65,424999.81,322661.79,328354.9,387837.87,74349.2,252720.21,65213.91,773288.23,176390.79,3130768.68,0,0,0,0,0
1990288,9227114.45,970166.7,497653.79,892509.42,882738.05,785882.28,148506.15,443155.56,361301.04,823641.31,299381.82,3122112.7,0,0,0,0,0
1990319,11616661.7,1061907.23,859593.12,1085864.77,892614.79,937165.12,593460.42,571821.79,796350.46,867128.1,634166.8,3216316.32,99822.67,384.52,0,0,0
1990349,13820015.63,1061907.23,958779.67,1085864.77,892614.79,937165.12,733916.55,728265.31,1242352.54,867128.1,1267354.07,3210452.14,486456.93,40913.77,306779.03,0,0
1991015,14940317.82,1061907.23,958779.67,1085864.77,892614.79,937165.12,862662.14,666462.88,1800178.47,867128.1,1267354.07,3204866.52,731546.76,100772.15,502949.55,0,0
1991046,15808159.04,1061907.23,958779.67,1085864.77,892614.79,937165.12,795024.1,837500.61,1949175.44,867128.1,1267354.07,3216316.32,962803.03,141944.25,828135.32,0,0
1991074,16005430.82,1061907.23,958779.67,1085864.77,892614.79,937165.12,933956.84,930155.45,1826228.63,867128.1,1267354.07,3215929.13,845041.9,114197.69,1069041.82,0,0
1991105,15390148.62,1061907.23,958779.67,1085864.77,892614.79,937165.12,839073.3,821990.11,1778667.37,867128.1,1267354.07,3216316.32,835532.47,75857.82,751831.89,0,0
1991135,13900913.85,1035421.09,956158.59,1085864.77,892614.79,937165.12,886588.9,653312.82,1470293.23,867128.1,1267354.07,3216316.32,491144.99,0,141485.46,0,0
1991166,12597628.78,1044948.37,923196.21,1085864.77,879385.43,935651.49,540000.49,604302.97,1105170.73,866731.79,1254451.54,3216316.32,86106.15,0,55436.93,0,0
1991196,10063089.92,1052021.7,732174.87,1023843.23,775382.91,705474.8,250943.21,435188.51,663872.77,854438.8,353367.21,3216316.32,0,0,0,0,0
1991227,7971817,1040626.18,683894.14,679798.92,347936.74,548140.43,134748.76,306273.22,42182.65,805460.18,178439.95,3204250.23,0,0,0,0,0
1991258,6851329.42,1003557.97,560493.87,486313.86,256704.89,221882.78,75423.47,235712.6,57010.64,740599.87,15996.96,3197566.91,0,0,0,0,0
1991288,9175321.81,1061907.23,569885.8,1047147.16,892614.79,633783.5,219378.46,386305.66,189477.71,850892.76,121731.99,3202131.15,0,0,0,0,0
1991319,11233419.96,1061907.23,754229.59,1085864.77,892614.79,832325.92,527941,562339.42,761890.24,867128.1,562551.39,3216316.32,108245.58,0,0,0,0
1991349,13694787.92,1061907.23,958779.67,1085864.77,892614.79,937165.12,765746.76,732311.74,1222169.66,867128.1,1267354.07,3216316.32,349878.75,31762.87,305722.45,0,0
1992015,15068811.45,1061907.23,958779.67,1085864.77,892614.79,937165.12,750101.73,832513.78,1488077.36,867128.1,1267354.07,3216316.32,725457.68,66493.63,916662.71,0,0
1992046,16161654.86,1061907.23,958779.67,1085864.77,892614.79,937165.12,901010.17,926053.57,1968875.29,867128.1,1267354.07,3216316.32,718499.38,80212.07,1275177.55,0,0
1992075,16011538.8,1061907.23,958779.67,1085864.77,892614.79,937165.12,692379.66,897248.7,1947165.33,867128.1,1267354.07,3216316.32,940792.19,34689.22,1211634.94,0,433.08
1992106,15195241.17,1061907.23,958779.67,1085864.77,892614.79,937165.12,889876.28,899994.77,1611228.28,867128.1,1267354.07,3214042.62,868752.3,22780.61,617686.96,0,0
1992136,13428922.2,1061907.23,958160.98,1085864.77,891605.79,935571.57,339893.35,785892.04,1358707.62,867128.1,1267354.07,3216316.32,473084.68,0,187370.08,0,0
1992167,12450491.71,1061907.23,896221.92,1085864.77,892614.79,911734.68,393910.01,815838.29,1004472.3,862998.15,1260568.5,3216316.32,47979.15,0,0,0,0
1992197,11072264.56,1018606.79,714172.75,965866.43,839339.63,783335.06,276878.15,680565.6,687442.9,846084.89,1043590.44,3216316.32,0,0,0,0,0
1992228,8174294.82,954762.42,607052.49,646864.51,561989.18,320033.3,139898.09,446448.15,224668.13,820424.88,251580.1,3200507.97,0,0,0,0,0
1992259,7802891.17,933780.22,652793.01,715486,614340.48,327218.7,73261.92,383808.14,103918.47,801614.09,26103.12,3170501.43,0,0,0,0,0
1992289,9784953.93,1061907.23,692769.52,1085864.77,892614.79,839278.24,351344.86,489258.58,160053.94,867128.1,152091.84,3192576.44,0,0,0,0,0
1992320,11874423.24,1061907.23,912705.91,1085864.77,892614.79,925589.09,526420.66,589149.48,785208.8,867128.1,748508.61,3216316.32,164117.35,8708.79,90117.74,0,0
1992350,13925190.85,1061907.23,958779.67,1085864.77,892614.79,937165.12,755221.72,659466.51,1179686.74,867128.1,1267354.07,3216316.32,666632.12,11670.77,365317.32,0,0
1993015,15568627.97,1061907.23,958779.67,1085864.77,892614.79,937165.12,801716.37,765374.87,2091299.3,867128.1,1267354.07,3209654.55,623785.28,26173.61,979744.64,0,0
1993046,16075109.42,1061907.23,958779.67,1085864.77,892614.79,937165.12,786900.85,830108.69,2136222.95,867128.1,1267354.07,3213509.78,753682.79,69806.63,1213998.37,0,0
1993074,16308111.76,1061907.23,958779.67,1085864.77,892614.79,937165.12,959839.06,809492.68,2173725.89,867128.1,1267354.07,3216316.32,793376.2,65804.44,1218677.81,0,0
1993105,15577025.77,1061907.23,958779.67,1085864.77,892614.79,937165.12,989098.58,729933.67,1916044.14,867128.1,1267354.07,3216316.32,700890.49,41468.73,912394.48,0,0
1993135,13594283.96,1061907.23,958779.67,1085864.77,892614.79,937165.12,766277.89,726845.67,1301165.21,857914.79,1262892.89,3216316.32,337190.34,9713.42,179570.25,0,0
1993166,12150128.12,930409.56,813686.95,1085864.77,876303.7,927075.5,566967.65,692834.76,979271.1,842204.98,1219127.22,3216316.32,0,0,0,0,0
1993196,9891260.51,818615.72,658746.19,969224,857359.11,684309.5,376857.7,563606.37,651332.13,817556.09,277271.79,3216316.32,0,0,0,0,0
1993227,7589492.77,846751.49,455331.91,553125.22,618586.02,274807.61,206031.89,311713.69,301147,705825.41,135035.25,3181071.67,0,0,0,0,0
1993258,6702030.16,693353.24,308073.84,397022.68,508537.57,198634.32,203986.16,385391.14,82849.07,723235.07,10849.69,3190031.78,0,0,0,0,0
1993288,9259481.07,832152.22,559351.99,1079829.12,892614.79,756100.89,409521.66,496843.16,151968.99,828190.23,42191.92,3210650.5,0,0,0,0,0
1993319,11883267.78,1061907.23,805699.12,1085864.77,892614.79,937165.12,622163.7,562926.58,880375.66,867128.1,956323.68,3187246.2,23787.23,0,0,0,0
1993349,13780063.86,1061907.23,958779.67,1085864.77,892614.79,937165.12,722291.13,688835.18,1091478.72,867128.1,1267354.07,3212073.91,468842.94,17806.44,507856.18,0,0
1994015,15293995.47,1061907.23,958779.67,1085864.77,892614.79,937165.12,898835.22,732723.56,1543269.39,867128.1,1267354.07,3216316.32,722458.6,135386.67,974126.36,0,0
1994046,16213149.52,1061907.23,958779.67,1085864.77,892614.79,937165.12,962371.72,733333.33,2174192.92,867128.1,1267354.07,3216316.32,687958.77,272192,1094741.74,0,0
1994074,16072829.08,1061907.23,958779.67,1085864.77,892614.79,937165.12,932129.94,757991.65,1998861.04,867128.1,1267354.07,3216316.32,877992.53,181164.38,1037493.87,0,0
1994105,15200826.41,1061907.23,958779.67,1085864.77,892614.79,937165.12,933917.93,695603.72,1617521.19,867128.1,1267354.07,3210144.23,863247.26,135556.97,673955.74,0,0
1994135,13999973.14,1061907.23,958779.67,1085864.77,892614.79,937165.12,945704.29,677862.33,1180560.14,867128.1,1256581.82,3211692.96,616095.04,48594.86,259356.42,0,0
1994166,12421251.51,1061907.23,938471.16,1085864.77,892614.79,935288.57,515855.68,643693.25,876214.9,836664.79,1194105.23,3213380.72,68719.35,0,158405.47,0,0
1994196,10694837.75,1046791.01,824693.03,1085864.77,840206.65,805653.96,216164.61,559979.42,566519.35,822400.21,775446.82,3151052.32,0,0,0,0,0
1994227,8098652.51,935472.76,668267.46,1000050.64,534412.56,325648.06,58203.18,387940.44,104076.36,746093.52,144578.75,3193843.18,0,0,0,0,0
1994258,7583877.35,887610.37,664526.45,940990.55,504332.48,174130.38,24876.49,379051.26,61813.3,738415.92,22620.83,3185443.71,0,0,0,0,0
1994288,9346969.26,1059874.48,813380.94,1085864.77,837900.39,326166.56,204663.34,587584.57,254743.22,825712.06,116905.97,3216316.32,17791.04,0,0,0,0
